"simulation","carcass","part","larvae_per_part","portions_per_part","portion","larvae_per_portion","is_welldone","larvae_rare","larvae_welldone","larvae_medium","larvae_after_cooking"
9,39,"ham",17240,121,8,139,0,127,0,82,82
9,39,"ham",17240,121,13,113,0,103,0,66,66
9,39,"ham",17240,121,16,145,0,132,0,85,85
9,39,"ham",17240,121,27,161,0,147,0,94,94
9,39,"ham",17240,121,32,124,0,113,0,73,73
9,39,"ham",17240,121,39,113,0,103,0,66,66
9,39,"ham",17240,121,55,151,0,138,0,89,89
9,39,"ham",17240,121,66,142,0,129,0,83,83
9,39,"ham",17240,121,79,154,0,140,0,90,90
9,39,"ham",17240,121,81,154,0,140,0,90,90
9,39,"ham",17240,121,82,147,0,134,0,86,86
9,39,"ham",17240,121,86,132,0,120,0,77,77
9,39,"ham",17240,121,97,148,0,135,0,87,87
9,39,"ham",17240,121,99,133,0,121,0,78,78
9,39,"ham",17240,121,106,132,0,120,0,77,77
9,39,"ham",17240,121,113,118,0,108,0,69,69
9,39,"ham",17240,121,117,145,0,132,0,85,85
9,39,"other",64568,48,1,1345,1,1226,2,788,2
9,39,"other",64568,48,2,1330,1,1212,2,779,2
9,39,"other",64568,48,3,1371,1,1250,2,804,2
9,39,"other",64568,48,4,1295,1,1181,2,759,2
9,39,"other",64568,48,5,1314,1,1198,2,770,2
9,39,"other",64568,48,6,1337,1,1219,2,784,2
9,39,"other",64568,48,7,1310,1,1194,2,768,2
9,39,"other",64568,48,8,1343,1,1224,2,787,2
9,39,"other",64568,48,9,1305,1,1190,2,765,2
9,39,"other",64568,48,10,1276,1,1163,2,748,2
9,39,"other",64568,48,11,1297,1,1182,2,760,2
9,39,"other",64568,48,12,1375,1,1253,2,805,2
9,39,"other",64568,48,13,1361,1,1241,2,798,2
9,39,"other",64568,48,14,1325,1,1208,2,777,2
9,39,"other",64568,48,15,1362,1,1242,2,798,2
9,39,"other",64568,48,16,1401,1,1277,2,821,2
9,39,"other",64568,48,17,1382,1,1260,2,810,2
9,39,"other",64568,48,18,1319,1,1202,2,773,2
9,39,"other",64568,48,19,1322,1,1205,2,775,2
9,39,"other",64568,48,20,1396,1,1273,2,818,2
9,39,"other",64568,48,21,1340,1,1222,2,786,2
9,39,"other",64568,48,22,1386,1,1263,2,812,2
9,39,"other",64568,48,23,1387,1,1264,2,813,2
9,39,"other",64568,48,24,1400,1,1276,2,820,2
9,39,"other",64568,48,25,1301,0,1186,2,762,762
9,39,"other",64568,48,26,1347,1,1228,2,789,2
9,39,"other",64568,48,27,1338,0,1220,2,784,784
9,39,"other",64568,48,28,1357,1,1237,2,795,2
9,39,"other",64568,48,29,1317,1,1201,2,772,2
9,39,"other",64568,48,30,1330,1,1212,2,779,2
9,39,"other",64568,48,31,1323,1,1206,2,775,2
9,39,"other",64568,48,32,1368,1,1247,2,802,2
9,39,"other",64568,48,33,1344,1,1225,2,787,2
9,39,"other",64568,48,34,1351,1,1232,2,792,2
9,39,"other",64568,48,35,1320,0,1203,2,773,773
9,39,"other",64568,48,36,1361,0,1241,2,798,798
9,39,"other",64568,48,37,1384,1,1262,2,811,2
9,39,"other",64568,48,38,1403,1,1279,2,822,2
9,39,"other",64568,48,39,1344,1,1225,2,787,2
9,39,"other",64568,48,40,1327,1,1210,2,778,2
9,39,"other",64568,48,41,1362,1,1242,2,798,2
9,39,"other",64568,48,42,1338,1,1220,2,784,2
9,39,"other",64568,48,43,1309,1,1193,2,767,2
9,39,"other",64568,48,44,1377,1,1255,2,807,2
9,39,"other",64568,48,45,1350,1,1231,2,791,2
9,39,"other",64568,48,46,1328,1,1211,2,778,2
9,39,"other",64568,48,47,1330,1,1212,2,779,2
9,39,"other",64568,48,48,1380,1,1258,2,809,2
9,40,"shoulder",520,35,9,17,0,15,0,10,10
9,40,"shoulder",520,35,10,19,0,17,0,11,11
9,40,"shoulder",520,35,16,15,0,14,0,9,9
9,40,"shoulder",520,35,21,13,0,12,0,8,8
9,40,"shoulder",520,35,24,19,0,17,0,11,11
9,40,"shoulder",520,35,29,14,0,13,0,8,8
9,40,"shoulder",520,35,32,15,0,14,0,9,9
9,40,"belly",1497,54,13,28,0,26,0,17,17
9,40,"belly",1497,54,20,23,0,21,0,13,13
9,40,"belly",1497,54,22,26,0,24,0,15,15
9,40,"belly",1497,54,27,25,0,23,0,15,15
9,40,"belly",1497,54,32,26,0,24,0,15,15
9,40,"belly",1497,54,37,21,0,19,0,12,12
9,40,"belly",1497,54,41,23,0,21,0,13,13
9,40,"belly",1497,54,49,23,0,21,0,13,13
9,40,"loin",1028,144,39,10,0,9,0,6,6
9,40,"loin",1028,144,42,9,0,8,0,5,5
9,40,"loin",1028,144,54,12,0,11,0,7,7
9,40,"loin",1028,144,77,6,0,5,0,3,3
9,40,"loin",1028,144,90,4,0,4,0,3,3
9,40,"loin",1028,144,96,11,0,10,0,6,6
9,40,"loin",1028,144,99,4,0,4,0,3,3
9,40,"loin",1028,144,100,5,0,5,0,3,3
9,40,"ham",1274,121,27,6,0,5,0,3,3
9,40,"ham",1274,121,34,5,0,5,0,3,3
9,40,"ham",1274,121,36,5,0,5,0,3,3
9,40,"ham",1274,121,43,5,0,5,0,3,3
9,40,"ham",1274,121,49,10,0,9,0,6,6
9,40,"ham",1274,121,56,12,0,11,0,7,7
9,40,"ham",1274,121,75,14,0,13,0,8,8
9,40,"ham",1274,121,85,9,0,8,0,5,5
9,40,"ham",1274,121,96,7,0,6,0,4,4
9,40,"ham",1274,121,97,6,0,5,0,3,3
9,40,"ham",1274,121,113,10,0,9,0,6,6
9,40,"ham",1274,121,114,10,0,9,0,6,6
9,40,"ham",1274,121,116,9,0,8,0,5,5
9,40,"other",4839,48,2,107,0,98,0,63,63
9,40,"other",4839,48,14,103,0,94,0,60,60
9,40,"other",4839,48,26,83,0,76,0,49,49
9,40,"other",4839,48,39,113,0,103,0,66,66
9,40,"other",4839,48,48,108,0,98,0,63,63
9,41,"shoulder",926,35,1,31,0,28,0,18,18
9,41,"shoulder",926,35,16,28,0,26,0,17,17
9,41,"shoulder",926,35,24,27,0,25,0,16,16
9,41,"shoulder",926,35,26,25,0,23,0,15,15
9,41,"shoulder",926,35,35,30,0,27,0,17,17
9,41,"belly",2464,54,1,42,0,38,0,24,24
9,41,"belly",2464,54,3,36,0,33,0,21,21
9,41,"belly",2464,54,9,51,0,46,0,30,30
9,41,"belly",2464,54,46,44,0,40,0,26,26
9,41,"belly",2464,54,54,56,0,51,0,33,33
9,41,"loin",1750,144,3,11,0,10,0,6,6
9,41,"loin",1750,144,8,11,0,10,0,6,6
9,41,"loin",1750,144,23,17,0,15,0,10,10
9,41,"loin",1750,144,40,18,0,16,0,10,10
9,41,"loin",1750,144,51,9,0,8,0,5,5
9,41,"loin",1750,144,52,12,0,11,0,7,7
9,41,"loin",1750,144,71,16,0,15,0,10,10
9,41,"loin",1750,144,73,14,0,13,0,8,8
9,41,"loin",1750,144,83,11,0,10,0,6,6
9,41,"loin",1750,144,86,12,0,11,0,7,7
9,41,"loin",1750,144,94,11,0,10,0,6,6
9,41,"loin",1750,144,112,15,0,14,0,9,9
9,41,"loin",1750,144,114,12,0,11,0,7,7
9,41,"loin",1750,144,128,6,0,5,0,3,3
9,41,"loin",1750,144,135,10,0,9,0,6,6
9,41,"ham",2027,121,11,19,0,17,0,11,11
9,41,"ham",2027,121,15,16,0,15,0,10,10
9,41,"ham",2027,121,27,6,0,5,0,3,3
9,41,"ham",2027,121,51,22,0,20,0,13,13
9,41,"ham",2027,121,59,15,0,14,0,9,9
9,41,"ham",2027,121,74,18,0,16,0,10,10
9,41,"ham",2027,121,92,7,0,6,0,4,4
9,41,"ham",2027,121,97,17,0,15,0,10,10
9,41,"ham",2027,121,103,15,0,14,0,9,9
9,41,"ham",2027,121,106,18,0,16,0,10,10
9,41,"ham",2027,121,109,15,0,14,0,9,9
9,41,"other",7943,48,7,175,0,160,0,103,103
9,41,"other",7943,48,14,170,0,155,0,100,100
9,41,"other",7943,48,23,166,0,151,0,97,97
9,42,"shoulder",519,35,14,15,0,14,0,9,9
9,42,"shoulder",519,35,18,11,0,10,0,6,6
9,42,"shoulder",519,35,24,18,0,16,0,10,10
9,42,"shoulder",519,35,29,16,0,15,0,10,10
9,42,"shoulder",519,35,31,19,0,17,0,11,11
9,42,"belly",1424,54,8,32,0,29,0,19,19
9,42,"belly",1424,54,15,24,0,22,0,14,14
9,42,"belly",1424,54,22,29,0,26,0,17,17
9,42,"belly",1424,54,23,27,0,25,0,16,16
9,42,"belly",1424,54,25,27,0,25,0,16,16
9,42,"belly",1424,54,27,31,0,28,0,18,18
9,42,"belly",1424,54,36,27,0,25,0,16,16
9,42,"belly",1424,54,40,25,0,23,0,15,15
9,42,"loin",1035,144,2,5,0,5,0,3,3
9,42,"loin",1035,144,12,10,0,9,0,6,6
9,42,"loin",1035,144,46,5,0,5,0,3,3
9,42,"loin",1035,144,48,8,0,7,0,4,4
9,42,"loin",1035,144,49,8,0,7,0,4,4
9,42,"loin",1035,144,51,9,0,8,0,5,5
9,42,"loin",1035,144,60,7,0,6,0,4,4
9,42,"loin",1035,144,68,9,0,8,0,5,5
9,42,"loin",1035,144,70,6,0,5,0,3,3
9,42,"loin",1035,144,71,13,0,12,0,8,8
9,42,"loin",1035,144,88,10,0,9,0,6,6
9,42,"loin",1035,144,104,6,0,5,0,3,3
9,42,"loin",1035,144,118,8,0,7,0,4,4
9,42,"loin",1035,144,134,5,0,5,0,3,3
9,42,"loin",1035,144,142,8,0,7,0,4,4
9,42,"ham",1273,121,9,14,0,13,0,8,8
9,42,"ham",1273,121,11,12,0,11,0,7,7
9,42,"ham",1273,121,26,13,0,12,0,8,8
9,42,"ham",1273,121,36,4,0,4,0,3,3
9,42,"ham",1273,121,47,21,0,19,0,12,12
9,42,"ham",1273,121,57,10,0,9,0,6,6
9,42,"ham",1273,121,63,5,0,5,0,3,3
9,42,"ham",1273,121,83,10,0,9,0,6,6
9,42,"ham",1273,121,85,10,0,9,0,6,6
9,42,"ham",1273,121,95,16,0,15,0,10,10
9,42,"ham",1273,121,116,10,0,9,0,6,6
9,42,"other",4498,48,23,73,0,67,0,43,43
9,42,"other",4498,48,28,93,0,85,0,55,55
9,42,"other",4498,48,36,88,0,80,0,51,51
9,43,"shoulder",779,35,8,22,0,20,0,13,13
9,43,"shoulder",779,35,20,25,0,23,0,15,15
9,43,"shoulder",779,35,27,10,0,9,0,6,6
9,43,"shoulder",779,35,35,14,0,13,0,8,8
9,43,"belly",2108,54,4,37,0,34,0,22,22
9,43,"belly",2108,54,16,41,0,37,0,24,24
9,43,"belly",2108,54,22,35,0,32,0,21,21
9,43,"belly",2108,54,38,35,0,32,0,21,21
9,43,"loin",1490,144,2,6,0,5,0,3,3
9,43,"loin",1490,144,4,7,0,6,0,4,4
9,43,"loin",1490,144,43,12,0,11,0,7,7
9,43,"loin",1490,144,48,12,0,11,0,7,7
9,43,"loin",1490,144,58,16,0,15,0,10,10
9,43,"loin",1490,144,64,7,0,6,0,4,4
9,43,"loin",1490,144,69,7,0,6,0,4,4
9,43,"loin",1490,144,95,11,0,10,0,6,6
9,43,"loin",1490,144,111,6,0,5,0,3,3
9,43,"loin",1490,144,115,13,0,12,0,8,8
9,43,"loin",1490,144,123,8,0,7,0,4,4
9,43,"loin",1490,144,125,7,0,6,0,4,4
9,43,"loin",1490,144,138,17,0,15,0,10,10
9,43,"ham",1741,121,18,20,0,18,0,12,12
9,43,"ham",1741,121,23,13,0,12,0,8,8
9,43,"ham",1741,121,35,12,0,11,0,7,7
9,43,"ham",1741,121,37,11,0,10,0,6,6
9,43,"ham",1741,121,38,11,0,10,0,6,6
9,43,"ham",1741,121,40,11,0,10,0,6,6
9,43,"ham",1741,121,50,30,0,27,0,17,17
9,43,"ham",1741,121,59,10,0,9,0,6,6
9,43,"ham",1741,121,69,17,0,15,0,10,10
9,43,"ham",1741,121,70,11,0,10,0,6,6
9,43,"ham",1741,121,74,22,0,20,0,13,13
9,43,"ham",1741,121,96,20,0,18,0,12,12
9,43,"ham",1741,121,111,19,0,17,0,11,11
9,43,"other",6731,48,4,132,0,120,0,77,77
9,43,"other",6731,48,15,150,0,137,0,88,88
9,43,"other",6731,48,34,155,0,141,0,91,91
9,43,"other",6731,48,38,126,0,115,0,74,74
9,43,"other",6731,48,46,130,0,119,0,76,76
9,44,"shoulder",495,35,7,11,0,10,0,6,6
9,44,"shoulder",495,35,12,16,0,15,0,10,10
9,44,"shoulder",495,35,17,20,0,18,0,12,12
9,44,"shoulder",495,35,23,16,0,15,0,10,10
9,44,"shoulder",495,35,25,7,0,6,0,4,4
9,44,"shoulder",495,35,28,17,0,15,0,10,10
9,44,"shoulder",495,35,35,12,0,11,0,7,7
9,44,"belly",1460,54,15,33,0,30,0,19,19
9,44,"belly",1460,54,19,30,0,27,0,17,17
9,44,"belly",1460,54,27,30,0,27,0,17,17
9,44,"belly",1460,54,53,30,0,27,0,17,17
9,44,"loin",1017,144,2,7,0,6,0,4,4
9,44,"loin",1017,144,48,11,0,10,0,6,6
9,44,"loin",1017,144,62,6,0,5,0,3,3
9,44,"loin",1017,144,69,6,0,5,0,3,3
9,44,"loin",1017,144,87,11,0,10,0,6,6
9,44,"loin",1017,144,107,7,0,6,0,4,4
9,44,"loin",1017,144,108,8,0,7,0,4,4
9,44,"loin",1017,144,117,8,0,7,0,4,4
9,44,"loin",1017,144,119,6,0,5,0,3,3
9,44,"loin",1017,144,128,10,0,9,0,6,6
9,44,"ham",1157,121,10,6,0,5,0,3,3
9,44,"ham",1157,121,11,14,0,13,0,8,8
9,44,"ham",1157,121,12,7,0,6,0,4,4
9,44,"ham",1157,121,33,8,0,7,0,4,4
9,44,"ham",1157,121,44,11,0,10,0,6,6
9,44,"ham",1157,121,45,9,0,8,0,5,5
9,44,"ham",1157,121,47,7,0,6,0,4,4
9,44,"ham",1157,121,49,6,0,5,0,3,3
9,44,"ham",1157,121,57,7,0,6,0,4,4
9,44,"ham",1157,121,68,11,0,10,0,6,6
9,44,"ham",1157,121,79,7,0,6,0,4,4
9,44,"ham",1157,121,87,12,0,11,0,7,7
9,44,"ham",1157,121,101,19,0,17,0,11,11
9,44,"ham",1157,121,104,9,0,8,0,5,5
9,44,"ham",1157,121,115,8,0,7,0,4,4
9,44,"other",4424,48,42,109,0,99,0,64,64
9,45,"shoulder",2725,35,3,84,0,77,0,49,49
9,45,"shoulder",2725,35,17,83,0,76,0,49,49
9,45,"shoulder",2725,35,21,79,0,72,0,46,46
9,45,"shoulder",2725,35,25,86,0,78,0,50,50
9,45,"belly",7655,54,5,129,0,118,0,76,76
9,45,"belly",7655,54,6,151,0,138,0,89,89
9,45,"belly",7655,54,9,176,0,160,0,103,103
9,45,"belly",7655,54,46,121,0,110,0,71,71
9,45,"belly",7655,54,52,146,0,133,0,85,85
9,45,"loin",5471,144,18,34,0,31,0,20,20
9,45,"loin",5471,144,35,51,0,46,0,30,30
9,45,"loin",5471,144,44,36,0,33,0,21,21
9,45,"loin",5471,144,53,34,0,31,0,20,20
9,45,"loin",5471,144,61,35,0,32,0,21,21
9,45,"loin",5471,144,77,34,0,31,0,20,20
9,45,"loin",5471,144,81,37,0,34,0,22,22
9,45,"loin",5471,144,96,34,0,31,0,20,20
9,45,"loin",5471,144,102,32,0,29,0,19,19
9,45,"loin",5471,144,115,45,0,41,0,26,26
9,45,"loin",5471,144,119,43,0,39,0,25,25
9,45,"loin",5471,144,141,33,0,30,0,19,19
9,45,"ham",6397,121,8,75,0,68,0,44,44
9,45,"ham",6397,121,12,50,0,46,0,30,30
9,45,"ham",6397,121,25,49,0,45,0,29,29
9,45,"ham",6397,121,35,59,0,54,0,35,35
9,45,"ham",6397,121,40,43,0,39,0,25,25
9,45,"ham",6397,121,71,71,0,65,0,42,42
9,45,"ham",6397,121,74,54,0,49,0,31,31
9,45,"ham",6397,121,85,28,0,26,0,17,17
9,45,"ham",6397,121,89,64,0,58,0,37,37
9,45,"ham",6397,121,103,52,0,47,0,30,30
9,45,"ham",6397,121,113,38,0,35,0,22,22
9,45,"other",23974,48,29,493,0,449,1,289,289
9,46,"shoulder",582,35,4,20,0,18,0,12,12
9,46,"shoulder",582,35,11,21,0,19,0,12,12
9,46,"shoulder",582,35,35,16,0,15,0,10,10
9,46,"belly",1619,54,1,28,0,26,0,17,17
9,46,"belly",1619,54,7,33,0,30,0,19,19
9,46,"belly",1619,54,11,23,0,21,0,13,13
9,46,"belly",1619,54,28,31,0,28,0,18,18
9,46,"belly",1619,54,31,24,0,22,0,14,14
9,46,"belly",1619,54,38,30,0,27,0,17,17
9,46,"belly",1619,54,52,28,0,26,0,17,17
9,46,"belly",1619,54,53,25,0,23,0,15,15
9,46,"loin",1203,144,11,10,0,9,0,6,6
9,46,"loin",1203,144,25,9,0,8,0,5,5
9,46,"loin",1203,144,26,6,0,5,0,3,3
9,46,"loin",1203,144,29,11,0,10,0,6,6
9,46,"loin",1203,144,35,8,0,7,0,4,4
9,46,"loin",1203,144,39,6,0,5,0,3,3
9,46,"loin",1203,144,44,10,0,9,0,6,6
9,46,"loin",1203,144,45,13,0,12,0,8,8
9,46,"loin",1203,144,46,5,0,5,0,3,3
9,46,"loin",1203,144,48,10,0,9,0,6,6
9,46,"loin",1203,144,51,8,0,7,0,4,4
9,46,"loin",1203,144,52,10,0,9,0,6,6
9,46,"loin",1203,144,54,11,0,10,0,6,6
9,46,"loin",1203,144,66,4,0,4,0,3,3
9,46,"loin",1203,144,83,9,0,8,0,5,5
9,46,"loin",1203,144,93,6,0,5,0,3,3
9,46,"loin",1203,144,94,8,0,7,0,4,4
9,46,"loin",1203,144,101,7,0,6,0,4,4
9,46,"loin",1203,144,120,7,0,6,0,4,4
9,46,"loin",1203,144,137,8,0,7,0,4,4
9,46,"loin",1203,144,142,8,0,7,0,4,4
9,46,"ham",1334,121,3,11,0,10,0,6,6
9,46,"ham",1334,121,18,19,0,17,0,11,11
9,46,"ham",1334,121,25,12,0,11,0,7,7
9,46,"ham",1334,121,26,13,0,12,0,8,8
9,46,"ham",1334,121,28,9,0,8,0,5,5
9,46,"ham",1334,121,35,11,0,10,0,6,6
9,46,"ham",1334,121,37,12,0,11,0,7,7
9,46,"ham",1334,121,48,8,0,7,0,4,4
9,46,"ham",1334,121,49,9,0,8,0,5,5
9,46,"ham",1334,121,52,10,0,9,0,6,6
9,46,"ham",1334,121,67,13,0,12,0,8,8
9,46,"ham",1334,121,71,10,0,9,0,6,6
9,46,"ham",1334,121,98,17,0,15,0,10,10
9,46,"ham",1334,121,99,9,0,8,0,5,5
9,46,"ham",1334,121,112,11,0,10,0,6,6
9,46,"other",5326,48,5,102,0,93,0,60,60
9,46,"other",5326,48,20,117,0,107,0,69,69
9,46,"other",5326,48,36,106,0,97,0,62,62
9,46,"other",5326,48,40,105,0,96,0,62,62
9,46,"other",5326,48,47,124,0,113,0,73,73
9,46,"other",5326,48,48,117,0,107,0,69,69
9,47,"shoulder",738,35,2,21,0,19,0,12,12
9,47,"shoulder",738,35,6,21,0,19,0,12,12
9,47,"shoulder",738,35,26,18,0,16,0,10,10
9,47,"shoulder",738,35,31,23,0,21,0,13,13
9,47,"shoulder",738,35,35,30,0,27,0,17,17
9,47,"belly",1996,54,14,43,0,39,0,25,25
9,47,"belly",1996,54,24,43,0,39,0,25,25
9,47,"loin",1383,144,2,17,0,15,0,10,10
9,47,"loin",1383,144,7,8,0,7,0,4,4
9,47,"loin",1383,144,10,11,0,10,0,6,6
9,47,"loin",1383,144,18,8,0,7,0,4,4
9,47,"loin",1383,144,27,10,0,9,0,6,6
9,47,"loin",1383,144,32,6,0,5,0,3,3
9,47,"loin",1383,144,35,6,0,5,0,3,3
9,47,"loin",1383,144,41,12,0,11,0,7,7
9,47,"loin",1383,144,48,10,0,9,0,6,6
9,47,"loin",1383,144,50,13,0,12,0,8,8
9,47,"loin",1383,144,68,9,0,8,0,5,5
9,47,"loin",1383,144,73,16,0,15,0,10,10
9,47,"loin",1383,144,74,5,0,5,0,3,3
9,47,"loin",1383,144,83,5,0,5,0,3,3
9,47,"loin",1383,144,86,9,0,8,0,5,5
9,47,"loin",1383,144,95,10,0,9,0,6,6
9,47,"loin",1383,144,101,15,0,14,0,9,9
9,47,"loin",1383,144,108,5,0,5,0,3,3
9,47,"loin",1383,144,114,4,0,4,0,3,3
9,47,"loin",1383,144,115,8,0,7,0,4,4
9,47,"loin",1383,144,120,7,0,6,0,4,4
9,47,"loin",1383,144,124,13,0,12,0,8,8
9,47,"loin",1383,144,135,13,0,12,0,8,8
9,47,"loin",1383,144,142,12,0,11,0,7,7
9,47,"ham",1726,121,9,12,0,11,0,7,7
9,47,"ham",1726,121,26,8,0,7,0,4,4
9,47,"ham",1726,121,44,17,0,15,0,10,10
9,47,"ham",1726,121,51,10,0,9,0,6,6
9,47,"ham",1726,121,66,13,0,12,0,8,8
9,47,"ham",1726,121,76,17,0,15,0,10,10
9,47,"ham",1726,121,77,19,0,17,0,11,11
9,47,"ham",1726,121,87,19,0,17,0,11,11
9,47,"ham",1726,121,92,17,0,15,0,10,10
9,47,"ham",1726,121,93,11,0,10,0,6,6
9,47,"ham",1726,121,103,24,0,22,0,14,14
9,47,"ham",1726,121,109,11,0,10,0,6,6
9,47,"ham",1726,121,112,19,0,17,0,11,11
9,47,"ham",1726,121,116,11,0,10,0,6,6
9,47,"ham",1726,121,118,13,0,12,0,8,8
9,47,"other",6374,48,25,134,0,122,0,78,78
9,47,"other",6374,48,31,151,0,138,0,89,89
9,47,"other",6374,48,43,139,0,127,0,82,82
9,48,"shoulder",834,35,13,22,0,20,0,13,13
9,48,"shoulder",834,35,16,19,0,17,0,11,11
9,48,"shoulder",834,35,20,21,0,19,0,12,12
9,48,"shoulder",834,35,32,26,0,24,0,15,15
9,48,"shoulder",834,35,34,20,0,18,0,12,12
9,48,"belly",2368,54,14,44,0,40,0,26,26
9,48,"belly",2368,54,22,51,0,46,0,30,30
9,48,"belly",2368,54,23,48,0,44,0,28,28
9,48,"belly",2368,54,28,49,0,45,0,29,29
9,48,"belly",2368,54,37,49,0,45,0,29,29
9,48,"belly",2368,54,38,43,0,39,0,25,25
9,48,"belly",2368,54,41,35,0,32,0,21,21
9,48,"belly",2368,54,43,27,0,25,0,16,16
9,48,"loin",1804,144,9,25,0,23,0,15,15
9,48,"loin",1804,144,22,15,0,14,0,9,9
9,48,"loin",1804,144,26,11,0,10,0,6,6
9,48,"loin",1804,144,32,11,0,10,0,6,6
9,48,"loin",1804,144,34,10,0,9,0,6,6
9,48,"loin",1804,144,46,8,0,7,0,4,4
9,48,"loin",1804,144,50,16,0,15,0,10,10
9,48,"loin",1804,144,51,12,0,11,0,7,7
9,48,"loin",1804,144,54,11,0,10,0,6,6
9,48,"loin",1804,144,59,13,0,12,0,8,8
9,48,"loin",1804,144,68,15,0,14,0,9,9
9,48,"loin",1804,144,77,15,0,14,0,9,9
9,48,"loin",1804,144,80,11,0,10,0,6,6
9,48,"loin",1804,144,98,11,0,10,0,6,6
9,48,"loin",1804,144,121,11,0,10,0,6,6
9,48,"loin",1804,144,131,16,0,15,0,10,10
9,48,"loin",1804,144,144,14,0,13,0,8,8
9,48,"ham",1994,121,14,22,0,20,0,13,13
9,48,"ham",1994,121,36,17,0,15,0,10,10
9,48,"ham",1994,121,51,14,0,13,0,8,8
9,48,"ham",1994,121,82,19,0,17,0,11,11
9,48,"ham",1994,121,90,17,0,15,0,10,10
9,48,"ham",1994,121,92,21,0,19,0,12,12
9,48,"ham",1994,121,111,22,0,20,0,13,13
9,48,"ham",1994,121,113,15,0,14,0,9,9
9,48,"ham",1994,121,116,14,0,13,0,8,8
9,48,"other",7414,48,7,159,0,145,0,93,93
9,48,"other",7414,48,9,150,0,137,0,88,88
9,48,"other",7414,48,16,152,0,139,0,89,89
9,48,"other",7414,48,46,145,0,132,0,85,85
9,48,"other",7414,48,48,143,0,130,0,84,84
9,49,"shoulder",553,35,6,10,0,9,0,6,6
9,49,"shoulder",553,35,12,23,0,21,0,13,13
9,49,"shoulder",553,35,13,18,0,16,0,10,10
9,49,"shoulder",553,35,18,12,0,11,0,7,7
9,49,"shoulder",553,35,20,11,0,10,0,6,6
9,49,"shoulder",553,35,31,15,0,14,0,9,9
9,49,"shoulder",553,35,33,16,0,15,0,10,10
9,49,"belly",1451,54,10,26,0,24,0,15,15
9,49,"belly",1451,54,17,23,0,21,0,13,13
9,49,"belly",1451,54,30,27,0,25,0,16,16
9,49,"belly",1451,54,34,23,0,21,0,13,13
9,49,"belly",1451,54,36,25,0,23,0,15,15
9,49,"belly",1451,54,51,27,0,25,0,16,16
9,49,"loin",1118,144,20,5,0,5,0,3,3
9,49,"loin",1118,144,54,10,0,9,0,6,6
9,49,"loin",1118,144,64,6,0,5,0,3,3
9,49,"loin",1118,144,68,5,0,5,0,3,3
9,49,"loin",1118,144,72,5,0,5,0,3,3
9,49,"loin",1118,144,88,11,0,10,0,6,6
9,49,"loin",1118,144,90,11,0,10,0,6,6
9,49,"loin",1118,144,101,10,0,9,0,6,6
9,49,"loin",1118,144,104,5,0,5,0,3,3
9,49,"loin",1118,144,106,10,0,9,0,6,6
9,49,"loin",1118,144,112,8,0,7,0,4,4
9,49,"loin",1118,144,114,11,0,10,0,6,6
9,49,"loin",1118,144,117,10,0,9,0,6,6
9,49,"loin",1118,144,131,7,0,6,0,4,4
9,49,"loin",1118,144,133,6,0,5,0,3,3
9,49,"loin",1118,144,136,5,0,5,0,3,3
9,49,"ham",1247,121,15,8,0,7,0,4,4
9,49,"ham",1247,121,29,13,0,12,0,8,8
9,49,"ham",1247,121,40,15,0,14,0,9,9
9,49,"ham",1247,121,42,11,0,10,0,6,6
9,49,"ham",1247,121,65,13,0,12,0,8,8
9,49,"ham",1247,121,70,4,0,4,0,3,3
9,49,"ham",1247,121,74,9,0,8,0,5,5
9,49,"ham",1247,121,75,10,0,9,0,6,6
9,49,"ham",1247,121,82,7,0,6,0,4,4
9,49,"ham",1247,121,93,13,0,12,0,8,8
9,49,"ham",1247,121,104,12,0,11,0,7,7
9,49,"ham",1247,121,107,10,0,9,0,6,6
9,49,"ham",1247,121,108,12,0,11,0,7,7
9,49,"ham",1247,121,112,12,0,11,0,7,7
9,49,"other",4860,48,5,106,0,97,0,62,62
9,49,"other",4860,48,29,115,0,105,0,67,67
9,49,"other",4860,48,34,102,0,93,0,60,60
9,49,"other",4860,48,41,79,0,72,0,46,46
9,50,"shoulder",463,35,32,13,0,12,0,8,8
9,50,"shoulder",463,35,35,13,0,12,0,8,8
9,50,"belly",1296,54,10,30,0,27,0,17,17
9,50,"belly",1296,54,12,13,0,12,0,8,8
9,50,"belly",1296,54,30,21,0,19,0,12,12
9,50,"loin",955,144,20,11,0,10,0,6,6
9,50,"loin",955,144,36,7,0,6,0,4,4
9,50,"loin",955,144,61,3,0,3,0,2,2
9,50,"loin",955,144,68,9,0,8,0,5,5
9,50,"loin",955,144,80,7,0,6,0,4,4
9,50,"loin",955,144,93,4,0,4,0,3,3
9,50,"loin",955,144,123,7,0,6,0,4,4
9,50,"loin",955,144,142,9,0,8,0,5,5
9,50,"ham",1040,121,3,9,0,8,0,5,5
9,50,"ham",1040,121,4,9,0,8,0,5,5
9,50,"ham",1040,121,6,12,0,11,0,7,7
9,50,"ham",1040,121,11,6,0,5,0,3,3
9,50,"ham",1040,121,20,10,0,9,0,6,6
9,50,"ham",1040,121,25,4,0,4,0,3,3
9,50,"ham",1040,121,35,12,0,11,0,7,7
9,50,"ham",1040,121,44,5,0,5,0,3,3
9,50,"ham",1040,121,54,7,0,6,0,4,4
9,50,"ham",1040,121,59,8,0,7,0,4,4
9,50,"ham",1040,121,62,13,0,12,0,8,8
