"simulation","carcass","part","larvae_per_part","portions_per_part","portion","larvae_per_portion","is_welldone","larvae_rare","larvae_welldone","larvae_medium","larvae_after_cooking","p_surv_larva","p_ill"
9,46,"loin",1203,144,48,10,0,9,0,6,6,0.00619208268677999,0.000238578984091298
9,46,"loin",1203,144,51,8,0,7,0,4,4,0.00613815600875657,9.43642113989673e-05
9,46,"loin",1203,144,52,10,0,9,0,6,6,0.0636925376232166,0.0224822482867442
9,46,"loin",1203,144,54,11,0,10,0,6,6,0.00853994660496457,0.000451675505151572
9,46,"loin",1203,144,66,4,0,4,0,3,3,0.920764041683023,0.576439400028623
9,46,"loin",1203,144,83,9,0,8,0,5,5,0.0433542972294291,0.00739407470521503
9,46,"loin",1203,144,93,6,0,5,0,3,3,1.47876283957978e-08,4.44089209850063e-16
9,46,"loin",1203,144,94,8,0,7,0,4,4,0.139350124124727,0.0423989676665142
9,46,"loin",1203,144,101,7,0,6,0,4,4,0.00663664931579246,0.000110258519924855
9,46,"loin",1203,144,120,7,0,6,0,4,4,0.00615165415941442,9.47784096396731e-05
9,46,"loin",1203,144,137,8,0,7,0,4,4,0.0243414906270178,0.00145703972898681
9,46,"loin",1203,144,142,8,0,7,0,4,4,0.000929745560428955,2.17633079924173e-06
9,46,"ham",1334,121,3,11,0,10,0,6,6,0.0851041524689039,0.0384323343035227
9,46,"ham",1334,121,18,19,0,17,0,11,11,0.148935061359666,0.266958956662942
9,46,"ham",1334,121,25,12,0,11,0,7,7,3.02779720312494e-185,0
9,46,"ham",1334,121,26,13,0,12,0,8,8,1.52656863533407e-12,0
9,46,"ham",1334,121,28,9,0,8,0,5,5,0.0185870936730725,0.00141100777434022
9,46,"ham",1334,121,35,11,0,10,0,6,6,0.0573141489318749,0.0184413566500112
9,46,"ham",1334,121,37,12,0,11,0,7,7,0.0151001702757925,0.00193652835190083
9,46,"ham",1334,121,48,8,0,7,0,4,4,4.38882545693828e-05,4.85375772907304e-09
9,46,"ham",1334,121,49,9,0,8,0,5,5,0.120521048413161,0.0507495319149256
9,46,"ham",1334,121,52,10,0,9,0,6,6,0.941304883660361,0.861864728195461
9,46,"ham",1334,121,67,13,0,12,0,8,8,0.321793179042675,0.471068335327248
9,46,"ham",1334,121,71,10,0,9,0,6,6,0.107332521918287,0.058424903846649
9,46,"ham",1334,121,98,17,0,15,0,10,10,0.000366071572643315,2.52905283892879e-06
9,46,"ham",1334,121,99,9,0,8,0,5,5,0.235613858637541,0.161737481066969
9,46,"ham",1334,121,112,11,0,10,0,6,6,2.14361320369461e-34,0
9,46,"other",5326,48,5,102,0,93,0,60,60,0.807980057477691,0.999999941574325
9,46,"other",5326,48,20,117,0,107,0,69,69,0.00458168828552387,0.0177775496689043
9,46,"other",5326,48,36,106,0,97,0,62,62,0.00637804768771425,0.0267673396897826
9,46,"other",5326,48,40,105,0,96,0,62,62,1.49460254010638e-11,0
9,46,"other",5326,48,47,124,0,113,0,73,73,0.000196855178037497,4.24751776312293e-05
9,46,"other",5326,48,48,117,0,107,0,69,69,0.000592171214912562,0.000338743892095539
9,47,"shoulder",738,35,2,21,0,19,0,12,12,0.10816587688592,0.191319160954811
9,47,"shoulder",738,35,6,21,0,19,0,12,12,0.0010708937084386,3.16199373827653e-05
9,47,"shoulder",738,35,26,18,0,16,0,10,10,0.0386747559976014,0.0242319003447187
9,47,"shoulder",738,35,31,23,0,21,0,13,13,1.33095362842605e-15,0
9,47,"shoulder",738,35,35,30,0,27,0,17,17,0.0364174455814371,0.0579058137926566
9,47,"belly",1996,54,14,43,0,39,0,25,25,0.117151304238865,0.517783201742543
9,47,"belly",1996,54,24,43,0,39,0,25,25,0.041766054100551,0.138303096077769
9,47,"loin",1383,144,2,17,0,15,0,10,10,0.0167102704483975,0.00493679365075572
9,47,"loin",1383,144,7,8,0,7,0,4,4,0.0402121467369156,0.00391298820090846
9,47,"loin",1383,144,10,11,0,10,0,6,6,0.797433673706244,0.79875903766874
9,47,"loin",1383,144,18,8,0,7,0,4,4,0.00440715661428663,4.87306049274938e-05
9,47,"loin",1383,144,27,10,0,9,0,6,6,0.12666590150668,0.0782165727653109
9,47,"loin",1383,144,32,6,0,5,0,3,3,0.00550694123533272,3.81060526306598e-05
9,47,"loin",1383,144,35,6,0,5,0,3,3,0.0986621303678417,0.0116600610750798
9,47,"loin",1383,144,41,12,0,11,0,7,7,0.140826570472902,0.122767633300783
9,47,"loin",1383,144,48,10,0,9,0,6,6,0.0639032007447826,0.022621561311616
9,47,"loin",1383,144,50,13,0,12,0,8,8,0.0256125959618937,0.00714398746329137
9,47,"loin",1383,144,68,9,0,8,0,5,5,0.148935061359666,0.0741388370932237
9,47,"loin",1383,144,73,16,0,15,0,10,10,1.92682698332842e-312,0
9,47,"loin",1383,144,74,5,0,5,0,3,3,8.4559729020674e-312,0
9,47,"loin",1383,144,83,5,0,5,0,3,3,0.00603420915774234,4.57402961135944e-05
9,47,"loin",1383,144,86,9,0,8,0,5,5,0.00823243277302577,0.000281148623320515
9,47,"loin",1383,144,95,10,0,9,0,6,6,0.0574506187394352,0.0185241677460456
9,47,"loin",1383,144,101,15,0,14,0,9,9,0.00285327469544958,0.000121871567781207
9,47,"loin",1383,144,108,5,0,5,0,3,3,6.27557397795582e-85,0
9,47,"loin",1383,144,114,4,0,4,0,3,3,2.14361320369461e-34,0
9,47,"loin",1383,144,115,8,0,7,0,4,4,3.8189141381393e-12,-4.44089209850063e-16
9,47,"loin",1383,144,120,7,0,6,0,4,4,3.54578862907449e-13,0
9,47,"loin",1383,144,124,13,0,12,0,8,8,0.00516556703355759,0.000308967594962462
9,47,"loin",1383,144,135,13,0,12,0,8,8,2.60718151904787e-18,0
9,47,"loin",1383,144,142,12,0,11,0,7,7,0.0608523807533239,0.0280384716726766
9,47,"ham",1726,121,9,12,0,11,0,7,7,0.00175569402579444,2.70682287654145e-05
9,47,"ham",1726,121,26,8,0,7,0,4,4,0.157761009322902,0.0532901750529148
9,47,"ham",1726,121,44,17,0,15,0,10,10,0.00617332253773126,0.000702718736515728
9,47,"ham",1726,121,51,10,0,9,0,6,6,0.0620718250534746,0.0214228315268274
9,47,"ham",1726,121,66,13,0,12,0,8,8,0.042586945453084,0.0187702946409601
9,47,"ham",1726,121,76,17,0,15,0,10,10,0.0665538622248101,0.0642695305095852
9,47,"ham",1726,121,77,19,0,17,0,11,11,8.65219207229605e-22,0
9,47,"ham",1726,121,87,19,0,17,0,11,11,0.139463715461088,0.243668696197093
9,47,"ham",1726,121,92,17,0,15,0,10,10,0.0963570039012715,0.11985884117397
9,47,"ham",1726,121,93,11,0,10,0,6,6,1.02074659740483e-06,6.56419363309624e-12
9,47,"ham",1726,121,103,24,0,22,0,14,14,8.76824032546455e-200,0
9,47,"ham",1726,121,109,11,0,10,0,6,6,0.2886641915437,0.290721040042967
9,47,"ham",1726,121,112,19,0,17,0,11,11,0.933836868425638,0.973097427481144
9,47,"ham",1726,121,116,11,0,10,0,6,6,0.0143011100077302,0.00125210215759297
9,47,"ham",1726,121,118,13,0,12,0,8,8,0.00636172414939143,0.000466947460720069
9,47,"other",6374,48,25,134,0,122,0,78,78,0.0085936514622799,0.0678391763122288
9,47,"other",6374,48,31,151,0,138,0,89,89,0.00587895559060974,0.0442784027587517
9,47,"other",6374,48,43,139,0,127,0,82,82,0.0667326563114179,0.793219292534827
9,48,"shoulder",834,35,13,22,0,20,0,13,13,0.240060683785204,0.55826049951838
9,48,"shoulder",834,35,16,19,0,17,0,11,11,0.00636172414939143,0.000908530961720611
9,48,"shoulder",834,35,20,21,0,19,0,12,12,0.0690252241395626,0.0939913576756463
9,48,"shoulder",834,35,32,26,0,24,0,15,15,0.198179557619978,0.531209587194972
9,48,"shoulder",834,35,34,20,0,18,0,12,12,0.0665538622248101,0.0884350994880126
9,48,"belly",2368,54,14,44,0,40,0,26,26,0.0668122519933513,0.287096757078741
9,48,"belly",2368,54,22,51,0,46,0,30,30,3.62706968829084e-15,0
9,48,"belly",2368,54,23,48,0,44,0,28,28,0.560826512958749,0.994247005162553
9,48,"belly",2368,54,28,49,0,45,0,29,29,0.0133551175634846,0.0254588311921702
9,48,"belly",2368,54,37,49,0,45,0,29,29,7.63726655443809e-23,0
9,48,"belly",2368,54,38,43,0,39,0,25,25,0.938533692841448,0.999743101848691
9,48,"belly",2368,54,41,35,0,32,0,21,21,0.0082529880339244,0.00555669926944713
9,48,"belly",2368,54,43,27,0,25,0,16,16,4.47987979882129e-06,1.01146380160344e-09
9,48,"loin",1804,144,9,25,0,23,0,15,15,0.0818513774095798,0.176365619899083
9,48,"loin",1804,144,22,15,0,14,0,9,9,5.87442334316264e-07,5.21771514883085e-12
9,48,"loin",1804,144,26,11,0,10,0,6,6,0.141558377833149,0.0947549009762589
9,48,"loin",1804,144,32,11,0,10,0,6,6,0.318777934933223,0.333030941711888
9,48,"loin",1804,144,34,10,0,9,0,6,6,0.0901880926157577,0.042717275209841
9,48,"loin",1804,144,46,8,0,7,0,4,4,0.111973921802217,0.0281764020674492
9,48,"loin",1804,144,50,16,0,15,0,10,10,5.02071121861273e-06,4.76413020145117e-10
9,48,"loin",1804,144,51,12,0,11,0,7,7,0.084386400265372,0.0508194609447804
9,48,"loin",1804,144,54,11,0,10,0,6,6,1.35526893000539e-11,0
9,48,"loin",1804,144,59,13,0,12,0,8,8,0.00192901796971214,4.35077419371765e-05
9,48,"loin",1804,144,68,15,0,14,0,9,9,2.91477752748928e-56,0
9,48,"loin",1804,144,77,15,0,14,0,9,9,0.0394764387989601,0.0205275312876861
9,48,"loin",1804,144,80,11,0,10,0,6,6,0.00981348045129329,0.000594913822944632
9,48,"loin",1804,144,98,11,0,10,0,6,6,0.0526775648577922,0.0157250462875683
9,48,"loin",1804,144,121,11,0,10,0,6,6,0.07011384113925,0.026891767645923
9,48,"loin",1804,144,131,16,0,15,0,10,10,0.0474474574723511,0.0352254412265763
9,48,"loin",1804,144,144,14,0,13,0,8,8,0.0092899608524419,0.000987030521879873
9,48,"ham",1994,121,14,22,0,20,0,13,13,6.762765619865e-113,0
9,48,"ham",1994,121,36,17,0,15,0,10,10,0.0136804086268674,0.00334907210184254
9,48,"ham",1994,121,51,14,0,13,0,8,8,7.63820517581922e-05,6.85946816014749e-08
9,48,"ham",1994,121,82,19,0,17,0,11,11,0.00216976164451103,0.000107695331933222
9,48,"ham",1994,121,90,17,0,15,0,10,10,5.29614848371748e-68,0
9,48,"ham",1994,121,92,21,0,19,0,12,12,0.00156631278808773,6.74761036819627e-05
9,48,"ham",1994,121,111,22,0,20,0,13,13,0.0339891281300023,0.0314425774635942
9,48,"ham",1994,121,113,15,0,14,0,9,9,0.0615813275841351,0.046254091369772
9,48,"ham",1994,121,116,14,0,13,0,8,8,0.734619111772903,0.860453851280725
9,48,"other",7414,48,7,159,0,145,0,93,93,0.214089520500358,0.997915886570441
9,48,"other",7414,48,9,150,0,137,0,88,88,0.146176116999485,0.980598429577292
9,48,"other",7414,48,16,152,0,139,0,89,89,6.70557742287058e-06,7.39328859244992e-08
9,48,"other",7414,48,46,145,0,132,0,85,85,0.0265349090218752,0.391554004599052
9,48,"other",7414,48,48,143,0,130,0,84,84,0.95605475470063,0.999999999999533
9,49,"shoulder",553,35,6,10,0,9,0,6,6,0.241745510720115,0.224748555536693
9,49,"shoulder",553,35,12,23,0,21,0,13,13,0.00128225711000089,5.34850269149345e-05
9,49,"shoulder",553,35,13,18,0,16,0,10,10,0.0860705699921172,0.0995581844965745
9,49,"shoulder",553,35,18,12,0,11,0,7,7,0.113018595007127,0.0848125885900695
9,49,"shoulder",553,35,20,11,0,10,0,6,6,0.0128928361823244,0.00102052549638254
9,49,"shoulder",553,35,31,15,0,14,0,9,9,0.512205021039193,0.760386302071178
9,49,"shoulder",553,35,33,16,0,15,0,10,10,0.0592126540005109,0.0523672132164622
9,49,"belly",1451,54,10,26,0,24,0,15,15,0.0873407804509285,0.19423238099391
9,49,"belly",1451,54,17,23,0,21,0,13,13,0.310482407769845,0.686074638262905
9,49,"belly",1451,54,30,27,0,25,0,16,16,0.0905570811694364,0.224683403021273
9,49,"belly",1451,54,34,23,0,21,0,13,13,4.35965407544778e-13,-1.11022302462516e-16
9,49,"belly",1451,54,36,25,0,23,0,15,15,0.0447360512027541,0.06629116507556
9,49,"belly",1451,54,51,27,0,25,0,16,16,0.800385535022076,0.98763971236317
9,49,"loin",1118,144,20,5,0,5,0,3,3,0.297775518164053,0.0950901122123811
9,49,"loin",1118,144,54,10,0,9,0,6,6,1.73865775116729e-17,0
9,49,"loin",1118,144,64,6,0,5,0,3,3,0.850272629356668,0.523662914112728
9,49,"loin",1118,144,68,5,0,5,0,3,3,5.87442334316264e-07,4.34763336443211e-13
9,49,"loin",1118,144,72,5,0,5,0,3,3,0.309742110759483,0.102163091933254
9,49,"loin",1118,144,88,11,0,10,0,6,6,0.021900300361549,0.0028918460198416
9,49,"loin",1118,144,90,11,0,10,0,6,6,0.000160493017965501,1.62223374733372e-07
9,49,"loin",1118,144,101,10,0,9,0,6,6,0.056935843435426,0.0182126444405413
9,49,"loin",1118,144,104,5,0,5,0,3,3,0.0610292372314754,0.00454975167933724
9,49,"loin",1118,144,106,10,0,9,0,6,6,0.0584977917343925,0.0191649724975195
9,49,"loin",1118,144,112,8,0,7,0,4,4,0.164222179090794,0.0573476734566745
9,49,"loin",1118,144,114,11,0,10,0,6,6,0.0317116502560099,0.00594489093508632
9,49,"loin",1118,144,117,10,0,9,0,6,6,0.00527971761978553,0.000173769479942854
9,49,"loin",1118,144,131,7,0,6,0,4,4,0.0231670341448662,0.00132139575730417
9,49,"loin",1118,144,133,6,0,5,0,3,3,0.160184487470652,0.0297410116949476
9,49,"loin",1118,144,136,5,0,5,0,3,3,0.117228131643002,0.0163005379333661
9,49,"ham",1247,121,15,8,0,7,0,4,4,0.306589856690715,0.170892875951566
9,49,"ham",1247,121,29,13,0,12,0,8,8,0.260953601571124,0.36892441071179
9,49,"ham",1247,121,40,15,0,14,0,9,9,0.183543152431822,0.270491542114713
9,49,"ham",1247,121,42,11,0,10,0,6,6,0.00758604395528562,0.000357089335387362
9,49,"ham",1247,121,65,13,0,12,0,8,8,0.0339891281300023,0.0122687186077354
9,49,"ham",1247,121,70,4,0,4,0,3,3,0.00629184779934089,4.97231405287568e-05
9,49,"ham",1247,121,74,9,0,8,0,5,5,7.63726655443809e-23,0
9,49,"ham",1247,121,75,10,0,9,0,6,6,0.0352041148535631,0.00727509870031406
9,49,"ham",1247,121,82,7,0,6,0,4,4,8.86129510679844e-06,1.97875049678942e-10
9,49,"ham",1247,121,93,13,0,12,0,8,8,0.0014771987600472,2.55482142635932e-05
9,49,"ham",1247,121,104,12,0,11,0,7,7,0.472638173179055,0.608384788433803
9,49,"ham",1247,121,107,10,0,9,0,6,6,1.68827617245533e-313,0
9,49,"ham",1247,121,108,12,0,11,0,7,7,0.0508432346707565,0.0200719609779825
9,49,"ham",1247,121,112,12,0,11,0,7,7,0.0120631047454065,0.00124531922210991
9,49,"other",4860,48,5,106,0,97,0,62,62,0.0413450993389016,0.449824958747547
9,49,"other",4860,48,29,115,0,105,0,67,67,2.97831835447171e-295,0
9,49,"other",4860,48,34,102,0,93,0,60,60,0.288582922415415,0.995629732610464
9,49,"other",4860,48,41,79,0,72,0,46,46,0.734521871760302,0.999989353244101
9,50,"shoulder",463,35,32,13,0,12,0,8,8,0.0011616107244483,1.58130298204551e-05
9,50,"shoulder",463,35,35,13,0,12,0,8,8,0.0436198651777801,0.0196309460171876
9,50,"belly",1296,54,10,30,0,27,0,17,17,0.0129786337542123,0.0087339423797651
9,50,"belly",1296,54,12,13,0,12,0,8,8,0.000111476529549059,1.46092850594748e-07
9,50,"belly",1296,54,30,21,0,19,0,12,12,0.0649101313285074,0.084794825398243
9,50,"loin",955,144,20,11,0,10,0,6,6,1.25950624032688e-05,9.99379023980396e-10
9,50,"loin",955,144,36,7,0,6,0,4,4,0.0433542972294291,0.00453388455906034
9,50,"loin",955,144,61,3,0,3,0,2,2,0.00772683998103942,2.50757035588078e-05
9,50,"loin",955,144,68,9,0,8,0,5,5,4.97277141670592e-11,-1.11022302462516e-16
9,50,"loin",955,144,80,7,0,6,0,4,4,0.0474474574723511,0.00540781064644114
9,50,"loin",955,144,93,4,0,4,0,3,3,0.0413591750100019,0.00211076112320752
9,50,"loin",955,144,123,7,0,6,0,4,4,1.68827617245533e-313,0
9,50,"loin",955,144,142,9,0,8,0,5,5,0.292040384854577,0.226871880245333
9,50,"ham",1040,121,3,9,0,8,0,5,5,0.86161854204954,0.766024918059029
9,50,"ham",1040,121,4,9,0,8,0,5,5,0.872094562529511,0.771595686464488
9,50,"ham",1040,121,6,12,0,11,0,7,7,0.00210860917273993,3.90095645291799e-05
9,50,"ham",1040,121,11,6,0,5,0,3,3,6.82782043057346e-55,0
9,50,"ham",1040,121,20,10,0,9,0,6,6,0.327306828738287,0.344919198610189
9,50,"ham",1040,121,25,4,0,4,0,3,3,0.237723172757773,0.0627419071717151
9,50,"ham",1040,121,35,12,0,11,0,7,7,0.202060275992066,0.216600898662556
9,50,"ham",1040,121,44,5,0,5,0,3,3,2.97831835447171e-295,0
9,50,"ham",1040,121,54,7,0,6,0,4,4,0.00160302942238281,6.46527669212471e-06
9,50,"ham",1040,121,59,8,0,7,0,4,4,1.3257470733228e-36,0
9,50,"ham",1040,121,62,13,0,12,0,8,8,0.350260667662783,0.51497227549581
9,50,"ham",1040,121,68,7,0,6,0,4,4,1.02740915190016e-06,2.65998334469941e-12
9,50,"ham",1040,121,80,8,0,7,0,4,4,0.348388632554308,0.210379888144261
9,50,"ham",1040,121,84,5,0,5,0,3,3,0.00395044294736982,1.96247194605981e-05
9,50,"ham",1040,121,92,4,0,4,0,3,3,0.375706716000382,0.144445133606453
9,50,"ham",1040,121,104,11,0,10,0,6,6,0.021900300361549,0.0028918460198416
9,50,"ham",1040,121,114,3,0,3,0,2,2,0.95605475470063,0.383897091473986
9,50,"other",4101,48,1,86,0,78,0,50,50,0.0608523807533239,0.531852519913766
9,50,"other",4101,48,3,91,0,83,0,53,53,0.933836868425638,0.999999972848579
9,50,"other",4101,48,24,77,0,70,0,45,45,0.074960441432764,0.582240421581572
9,50,"other",4101,48,29,74,0,67,0,43,43,0.748919941441092,0.999982307907002
9,50,"other",4101,48,30,66,0,60,0,39,39,3.54554519469251e-47,0
9,50,"other",4101,48,34,89,0,81,0,52,52,3.72156730940866e-15,-5.77315972805081e-15
9,50,"other",4101,48,38,88,0,80,0,51,51,0.0227037237562674,0.162536047489761
10,1,"shoulder",1280,35,10,41,0,37,0,24,24,0.00668551365570889,0.004815643114915
10,1,"shoulder",1280,35,12,38,0,35,0,22,22,0.81448180815432,0.997895611682396
10,1,"shoulder",1280,35,14,32,0,29,0,19,19,7.14767883061552e-61,0
10,1,"shoulder",1280,35,19,40,0,36,0,23,23,0.104350366167847,0.423388135684502
10,1,"shoulder",1280,35,29,30,0,27,0,17,17,0.43008341521211,0.902282886280775
10,1,"shoulder",1280,35,35,32,0,29,0,19,19,0.0863503447865227,0.266623053489854
10,1,"belly",3485,54,24,84,0,77,0,49,49,0.0014771987600472,0.0010411236807083
10,1,"belly",3485,54,34,53,0,48,0,31,31,0.0581249008201601,0.300681862484366
10,1,"belly",3485,54,40,69,0,63,0,40,40,0.039350942022847,0.251681289971867
10,1,"belly",3485,54,43,66,0,60,0,39,39,0.00175569402579444,0.000928744171620477
10,1,"belly",3485,54,47,59,0,54,0,35,35,0.241745510720115,0.926828429483916
10,1,"belly",3485,54,50,65,0,59,0,38,38,0.241625651473231,0.941852976127253
10,1,"loin",2447,144,5,12,0,11,0,7,7,1.68827617245533e-313,0
10,1,"loin",2447,144,10,13,0,12,0,8,8,2.55328363820312e-312,0
10,1,"loin",2447,144,32,21,0,19,0,12,12,0.184424596557863,0.391125442043318
10,1,"loin",2447,144,49,15,0,14,0,9,9,0.0022801570542112,7.79858348385343e-05
10,1,"loin",2447,144,62,14,0,13,0,8,8,0.000279948085773062,9.20868432729982e-07
10,1,"loin",2447,144,72,17,0,15,0,10,10,0.0225177521908962,0.00875946198347743
10,1,"loin",2447,144,92,21,0,19,0,12,12,0.0105595489698307,0.00293224252166724
10,1,"loin",2447,144,95,12,0,11,0,7,7,2.14361320369461e-34,0
10,1,"loin",2447,144,97,24,0,22,0,14,14,0.0104427222971106,0.00391550882371627
10,1,"loin",2447,144,108,18,0,16,0,10,10,0.188963198936068,0.323245747821706
10,1,"loin",2447,144,113,9,0,8,0,5,5,8.65219207229605e-22,0
10,1,"loin",2447,144,126,16,0,15,0,10,10,0.00615165415941442,0.000697854720165592
10,1,"loin",2447,144,136,10,0,9,0,6,6,0.000160493017965501,1.62223374733372e-07
10,1,"ham",2944,121,7,25,0,23,0,15,15,0.0031873732951355,0.000438850176213812
10,1,"ham",2944,121,42,27,0,25,0,16,16,0.14852680016131,0.421439220344484
10,1,"ham",2944,121,43,21,0,19,0,12,12,0.160492232050671,0.330110799916864
10,1,"ham",2944,121,50,18,0,16,0,10,10,0.000604317343597166,6.88560603401278e-06
10,1,"ham",2944,121,76,21,0,19,0,12,12,0.0182627724432075,0.00844127750996737
10,1,"ham",2944,121,78,21,0,19,0,12,12,0.214089520500358,0.462140310278948
10,1,"ham",2944,121,87,27,0,25,0,16,16,5.4709317511822e-08,1.50990331349021e-13
10,1,"ham",2944,121,91,22,0,20,0,13,13,0.07011384113925,0.110291618046061
10,1,"ham",2944,121,110,28,0,26,0,17,17,0.433545378086271,0.904323918237307
10,1,"ham",2944,121,114,32,0,29,0,19,19,4.97277141670592e-11,1.11022302462516e-16
10,1,"other",11183,48,18,226,0,206,0,132,132,0.0184654233503309,0.425532069441435
10,1,"other",11183,48,47,219,0,200,0,129,129,0.000205722235163732,0.000144848804353503
10,2,"shoulder",1495,35,7,49,0,45,0,29,29,0.024258692645984,0.0729199469507266
10,2,"shoulder",1495,35,12,55,0,50,0,32,32,0.12666590150668,0.672395375453639
10,2,"shoulder",1495,35,18,33,0,30,0,19,19,0.753869363982334,0.992336974258367
10,2,"belly",4051,54,2,69,0,63,0,40,40,0.0841318902260052,0.581837756399751
10,2,"belly",4051,54,23,70,0,64,0,41,41,1.13827234466491e-23,0
10,2,"belly",4051,54,44,67,0,61,0,39,39,0.267715618986504,0.961511319279439
10,2,"loin",3024,144,1,24,0,22,0,14,14,0.95605475470063,0.99119300205861
10,2,"loin",3024,144,20,24,0,22,0,14,14,7.4595766769058e-201,0
10,2,"loin",3024,144,25,17,0,15,0,10,10,0.0180906324284181,0.00575433992191721
10,2,"loin",3024,144,40,21,0,19,0,12,12,0.800385535022076,0.962882230398597
10,2,"loin",3024,144,53,17,0,15,0,10,10,2.91477752748928e-56,0
10,2,"loin",3024,144,82,18,0,16,0,10,10,0.00672758930253164,0.000832723474511687
10,2,"loin",3024,144,97,26,0,24,0,15,15,0.0364201542439737,0.0463034858035708
10,2,"loin",3024,144,130,18,0,16,0,10,10,0.0982679576793475,0.123734148398515
10,2,"ham",3485,121,3,32,0,29,0,19,19,0.0616715993671363,0.164687746629193
10,2,"ham",3485,121,21,22,0,20,0,13,13,0.00136379239558159,6.04761143935262e-05
10,2,"ham",3485,121,36,26,0,24,0,15,15,0.477421622969823,0.899420464435533
10,2,"ham",3485,121,42,21,0,19,0,12,12,2.6286812855842e-312,0
10,2,"ham",3485,121,47,23,0,21,0,13,13,0.12666590150668,0.268499216297971
10,2,"ham",3485,121,51,34,0,31,0,20,20,3.87396405739938e-115,0
10,2,"ham",3485,121,52,23,0,21,0,13,13,0.0354977253278446,0.0340172576356926
10,2,"ham",3485,121,55,27,0,25,0,16,16,3.82235621293011e-25,0
10,2,"ham",3485,121,67,29,0,26,0,17,17,6.84012148761979e-312,0
10,2,"ham",3485,121,96,25,0,23,0,15,15,6.44590074371742e-10,1.11022302462516e-16
10,2,"ham",3485,121,100,28,0,26,0,17,17,0.00799597368805845,0.00344014061308551
10,2,"ham",3485,121,104,26,0,24,0,15,15,0.00614484616691934,0.00160010965626745
10,2,"ham",3485,121,105,35,0,32,0,21,21,0.303417662629061,0.859090496750405
10,2,"ham",3485,121,120,21,0,19,0,12,12,0.188317945372722,0.400763172129907
10,2,"other",13483,48,3,278,0,253,0,163,163,0.0732909310698213,0.973139085238483
10,2,"other",13483,48,7,250,0,228,0,147,147,0.00763070959236901,0.155272868177186
10,2,"other",13483,48,21,269,0,245,0,157,157,0.0298219487067417,0.728269520216484
10,3,"shoulder",9956,35,1,275,0,251,0,161,161,6.79496682210101e-05,2.48424802896663e-05
10,3,"shoulder",9956,35,18,267,0,243,0,156,156,0.00114788053927797,0.00612912156241718
10,3,"shoulder",9956,35,28,292,0,266,0,171,171,1.83186231879963e-23,0
10,3,"belly",27137,54,5,488,0,445,1,286,286,0.241625651473231,0.999999999549776
10,3,"belly",27137,54,8,515,0,469,1,301,301,0.188963198936068,0.999999976496631
10,3,"belly",27137,54,9,500,0,456,1,293,293,0.123062083997438,0.999983659911041
10,3,"belly",27137,54,23,546,0,498,1,320,320,0.0138451345124708,0.703256385175623
10,3,"belly",27137,54,29,505,0,460,1,296,296,0.00120269631995795,0.0222919951830779
10,3,"belly",27137,54,31,504,0,459,1,295,295,1.30320935116325e-311,0
10,3,"belly",27137,54,49,503,0,459,1,295,295,0.00752888156157442,0.383992015988545
10,3,"loin",19485,144,1,119,0,108,0,69,69,0.107332521918287,0.891306717559908
10,3,"loin",19485,144,17,156,0,142,0,91,91,0.0121909407682149,0.152603016665453
10,3,"loin",19485,144,34,106,0,97,0,62,62,1.20966212258592e-93,0
10,3,"loin",19485,144,50,116,0,106,0,68,68,0.0456023916847228,0.539793531884118
10,3,"loin",19485,144,64,118,0,108,0,69,69,1.47876283957978e-08,2.23154827949656e-13
10,3,"loin",19485,144,80,137,0,125,0,80,80,0.00210860917273993,0.00543846093064804
10,3,"loin",19485,144,88,137,0,125,0,80,80,0.383544207571923,0.999943378925613
10,3,"loin",19485,144,95,149,0,136,0,87,87,0.00675223468732936,0.0541660359676478
10,3,"loin",19485,144,129,127,0,116,0,75,75,0.0497636511739341,0.628100378255567
10,3,"loin",19485,144,131,145,0,132,0,85,85,0.00823243277302577,0.0729734699130602
10,3,"loin",19485,144,136,133,0,121,0,78,78,0.074960441432764,0.817723382473272
10,3,"ham",22699,121,7,201,0,183,0,118,118,0.00464410479565183,0.0480844671232348
10,3,"ham",22699,121,23,191,0,174,0,112,112,0.147932516884182,0.993801383729025
10,3,"ham",22699,121,39,182,0,166,0,107,107,0.12666590150668,0.984112451301779
10,3,"ham",22699,121,50,209,0,191,0,123,123,1.0824887826117e-22,0
10,3,"ham",22699,121,72,199,0,181,0,116,116,0.0601067768704552,0.872782336070944
10,3,"ham",22699,121,80,203,0,185,0,119,119,0.000824833430983986,0.00191213052075823
10,3,"ham",22699,121,85,176,0,160,0,103,103,0.0010708937084386,0.00239760769486064
10,3,"ham",22699,121,86,180,0,164,0,105,105,0.797433673706244,0.99999999999966
10,3,"ham",22699,121,107,220,0,201,0,129,129,0.194285483089155,0.999567902167127
10,3,"other",86779,48,1,1792,1,1634,2,1050,2,0.288582922415415,0.0349776433061251
10,3,"other",86779,48,2,1753,1,1598,2,1027,2,0.000171616637497058,1.2369953172886e-08
10,3,"other",86779,48,3,1806,0,1646,2,1058,1058,0.231938965051882,1
10,3,"other",86779,48,4,1823,0,1662,2,1068,1068,0.188317945372722,1
10,3,"other",86779,48,5,1786,1,1628,2,1047,2,0.237921710725612,0.0237748309825327
10,3,"other",86779,48,6,1806,1,1646,2,1058,2,0.0402121467369156,0.000679147032980332
10,3,"other",86779,48,7,1774,1,1617,2,1039,2,0.0279552765855715,0.000328228945369435
